release_mbid,artist_name,release_name,release_year,release_genres
d8709cdd-636d-3bac-bd9e-be6ec0537a8a,Birth Control,Hoodoo Man,1972,hard rock; jazz rock; progressive rock; rock; kraut rock; heavy psych; jam band; krautrock
2b502de9-38a1-373b-ba88-1b092b1a5010,Colin Blunstone,One Year,1971,pop; rock; pop rock
8296eb48-4981-3850-a6bb-0b7090bff145,The Vibrators,V2,1978,rock; new wave; punk rock; punk
fb85cb3d-1229-3148-baeb-dc0d8846c877,Colin Blunstone,Journey,1974,rock; soft rock
d799129c-8ef0-35d3-a275-24f19744ba3d,Steve Reich,Four Organs / Phase Patterns,1970,classical
4cc20dfd-88ef-3ce2-a259-9dbf65dde822,Talking Heads,Live on Tour,1979,rock; new wave
58ac904c-2f3f-3c10-ae28-3f20c36f0591,Buffy Sainte‐Marie,Moonshot,1972,rock; folk
e7f41fc7-d659-3d80-b605-205a54367f04,Camel,Mirage,1974,symphonic prog; progressive rock; canterbury scene
1b6ebc8a-1291-39b9-8061-55ce0cc895fb,Average White Band,Feel No Fret,1979,disco; soul; funk
ab96cbfb-3bde-3d17-98b3-63b008e6d9d6,José Cid,10000 Anos Depois Entre Vénus e Marte,1978,rock; symphonic rock; space rock
21c23fb5-7b4f-3e2b-8be0-1606dd486374,Le Orme,Contrappunti,1974,art rock; rock; symphonic rock; electronic; classic rock
c212b5ba-8eab-3977-84d9-b31932f01dd0,Robert Palmer,Double Fun,1978,album rock; soul; adult contemporary; pop/rock; rock; contemporary pop/rock; r&b; pop; blue-eyed soul; pop rock
517b6d9f-8ba7-34c1-aeff-1f69db1655a9,Townes Van Zandt,"Live at The Old Quarter, Houston, Texas",1977,country; folk; rock; country blues; blues
39072a70-e98c-3906-8554-912d6f9e575d,Captain Beefheart & His Magic Band,Clear Spot,1972,blues rock; rock; pop; experimental rock
bb50d89f-127f-3027-b65c-c8f821c7fb85,Captain Beefheart,The Spotlight Kid,1972,art rock; rock; blues rock
cb739544-1a04-3e78-9c80-34354be465ee,Charles Mingus,Mingus at Carnegie Hall,1974,jazz
db32cd9a-9377-32bf-9570-7c4db4245c55,Robin Williams,Reality… What a Concept,1979,comedy; non-music
c42acb70-030f-3ccd-9540-c1ae0fffe091,Graham Nash,Wild Tales,1973,folk rock; rock; pop rock
eae379b2-e01b-376a-99ce-c81b0d6761d3,The Pretty Things,Parachute,1970,psychedelic rock; rock; classic rock; pop rock
cb98c75d-7a36-39dc-8fd1-98f955b29f87,Whitesnake,Lovehunter,1979,hard rock; blues-rock; rock; british metal; heavy metal; blues rock
33884801-3c14-31a2-8dac-f5a56e046fc7,Jerry Goldsmith,Star Trek: The Motion Picture: Music From the Original Soundtrack,1979,star trek soundtracks; spokenword; spoken word; soundtrack; classical
3524edd0-241a-3238-a596-02a27eb28c86,Caravan,Cunning Stunts,1975,progressive rock; canterbury scene; rock
0c1a4d70-5926-3ae8-aa25-466fe65639fe,Blondie,Parallel Lines,1978,alternative; 5099922768926; rock; new wave; pop; pop rock
a45dc179-ed49-3881-a322-6ed211bbd686,The Crusaders,Street Life,1979,disco; dance classics; jazz; jazz pop; jazz-funk
105785db-2b54-34b6-9728-100682d59938,Tommy Makem & Liam Clancy,The Makem & Clancy Concert,1977,traditional folk; folk
804dc1a4-ac5a-307e-9a2a-0b4bf7652531,John Fahey,America,1971,rock; folk rock
895231b6-0ba6-3017-ab3e-93fdac46b963,Camilo Sesto,Entre amigos,1977,pop; latin; ballad
4d8fbbcd-ceb6-3844-9bc3-ad120bffa024,Joe Pass,I Remember Charlie Parker,1979,jazz
720b9598-aa12-3bcc-bc00-9f583f77622c,Robben Ford,The Inside Story,1979,jazz; fusion
65f91be5-7cdb-3a74-bd49-7e4be304a2d0,Killing Joke,Turn to Red EP,1979,post-punk
c2601cb6-6683-312d-804d-ce3b10f40ab1,The Modern Jazz Quartet,Blues on Bach,1974,jazz; third stream
05cbc495-f9ab-3692-b39c-e51239ad334d,Gonzalez,Gonzalez,1974,latin jazz; rare groove a to z; jazz; jazz-funk; funk
38c62f1f-92b4-3a54-a064-fd123d290d3f,Bonga,Angola 74,1974,african
00bbee37-dec2-3ca6-94d3-59f749045e7e,Al Green,Al Green Is Love,1975,smooth soul; memphis soul; r&b; pop-soul; soul
e6a4bb10-439a-3f71-8e8b-23614fcadb1c,Dave Mason,Dave Mason,1974,rock; pop
be55ce97-63c2-3302-abad-603a2ac83e87,Terry Callier,What Color Is Love,1972,soul
a8422185-c5f8-3b68-90cd-80ed4d60572e,Markolino Dimond,Beethoven’s V,1975,latin; salsa
446e629a-95ff-3ba1-9537-78bfad57dfb7,Elvis Presley,"Rock ’n’ On, Volume 2",1973,rock; rock and roll
ec726c9a-11ba-3def-91ea-208c47175293,"Grover Washington, Jr.",Inner City Blues,1971,jazz fusion; smooth jazz
20fbed57-55b2-3e1a-a358-351fb2347826,Earl Scruggs,Dueling Banjos,1973,country; bluegrass
6832c180-2005-3462-aca1-5040bc281e30,The Temptations,Solid Rock,1972,soul; funk; funk soul
e295ec87-e9d0-343a-8068-b3f2f1451cfc,Chris LeDoux,"Sing Me a Song, Mr. Rodeo Man",1977,country
9ceb50e1-24be-39a4-b8b6-b14856e30512,The Rolling Stones,Metamorphosis,1975,baroque pop; british rhythm & blues; rock & roll; rock; british blues; blues; rhythm & blues; blues rock
9532683a-233c-3ea7-a467-f61e0f67f3a5,Pure Prairie League,Two Lane Highway,1975,country; rock; country rock
4eff1631-5b9b-3b7e-9307-68bbaa049a6e,"Harry Connick, Jr.",Pure Dixieland,1979,jazz; dixieland; blues
51f3abf1-fb43-3f0a-a371-05d36c4967cf,Manolo Sanlúcar,Sanlúcar,1974,flamenco; latin
63b98f81-cdf4-3d6f-a062-7a435fd8b81c,Gil Scott‐Heron,Winter in America,1974,soul jazz; funk soul; r&b; rare groove a to z; jazz; spoken word; soul-jazz; jazz-funk; soul
86c293d0-b80c-3b6b-8260-8556a2da7b52,Keola Beamer,Honolulu City Lights,1978,easy listening; pop; ballad
76675bf7-79f4-3ffb-ae0b-8e62700f1ef9,Free,Heartbreaker,1973,hard rock; blues-rock; pop/rock; rock; album rock; blues rock
7b587e69-24a5-3096-b2ee-5700ec1b758d,Tommy Bolin,Private Eyes,1976,hard rock; psychedelic rock; soft rock; rock; jazz fusion; jazz; classic rock; 70 s
d2dcf8fc-d363-301b-9e49-02cb69a12d41,Tommy Bolin,Teaser,1975,hard rock; pop / rock / metal; rock; 70 s; classic rock; blues rock
13981c9c-8875-3f56-b7d0-31ee2a545503,Jeanette,Porque te vas,1976,other world; pop
4d2508c7-af1a-38b8-b52d-5f27babc9240,June Tabor,Ashes and Diamonds,1977,rock; folk
b0bbf2b0-ba22-3a7c-8295-afe9d33b1776,Steeleye Span,Rocket Cottage,1976,folk; rock; british folk rock; folk rock
ae8d9acd-b6f3-36e8-89ac-41b49de669ec,Ludwig van Beethoven,"Complete Beethoven Edition, Volume 1: Symphonien",1970,complete beethoven edition; symphony; classical
d1243f60-091b-3c94-8195-fb60dd1927b1,Jesse ‘Ed’ Davis,Ululu,1972,blues; rock; blues rock
199ca8c7-52f7-3772-adbe-5bd7f2fc6868,The Jacksons,Goin' Places,1977,soul; disco
79fcd78a-2e84-34a3-8061-1f10d628a505,Taj Mahal,Mo' Roots,1974,rock; experimental; blues; reggae
3faf3f20-41cf-355a-8342-15d0aa783222,Roger McGuinn,Cardiff Rose,1976,rock; folk rock; classic rock; pop rock
beb326da-3fa6-34f8-b5da-396153c96059,Iain Matthews,Stealin’ Home,1978,folk rock; rock; pop rock
6e041701-1acb-3e44-a98b-4483fcd16138,Alan Stivell,À l’Olympia,1972,celtic; folk; rock; breton; celtic rock; folk rock
75832078-4350-3e99-bfb6-c2c914574014,Keith Jarrett,Arbour Zena,1976,avant-garde jazz; jazz
ba44cd3b-4f20-3b88-9e80-b88250756ccf,Peter Tosh,Mystic Man,1979,reggae
13d7fcad-2a8b-3392-864a-c4d93357bbc5,Glenn Miller,A Legendary Performer,1974,jazz; big band
63371be2-1d55-3508-a1a0-1afb74548a1e,Hubert Laws,The Rite of Spring,1971,baroque; contemporary jazz; jazz; classical
92b0e365-82a0-34c1-8613-23f0db4bd5e0,John Barry,The Black Hole,1979,modern classical; electronic; classical
4088979f-019f-3dd5-b0e6-80de2d0dad90,Todd Rundgren,Faithful,1976,progressive rock; rock; pop; pop rock
cd864738-0033-37ef-b8ea-8d7f8ac13850,Grant Green,The Main Attraction,1976,hard bop; jazz; jazz-funk; smooth jazz
2399c244-d5ff-30bb-a0ba-18ac6e7e449c,Little Feat,Down on the Farm,1979,rock; southern rock; blues rock
43454513-ad47-3494-8084-c1672487d186,Beggars Opera,Pathfinder,1972,rock; symphonic prog
07bb570e-5d62-3bd2-ab43-1c9d80b5cf9a,Strawbs,Burning for You,1977,progressive rock; rock; folk rock; pop rock
230b3b1b-2315-3ac3-b237-b1a4e2aabfa4,Bill Withers,Making Music,1975,soul; rhythm and blues
d5f1c44b-26ab-3150-825e-8d3c206220e6,Loudon Wainwright III,Attempted Mustache,1973,rock; folk
d6126dcc-0c65-38f2-84f4-2750d5c64b5d,Hank Crawford,Wildflower,1973,jazz-funk; jazz
92678163-7327-3cb3-aa1c-0e8b56a428ca,The Association,Stop Your Motor,1971,baroque pop; pop/rock; sunshine pop; rock; contemporary pop/rock; pop; am pop
ef24ea79-df60-370a-a4ba-701557ab36d3,The Mekons,The Quality of Mercy Is Not Strnen,1979,rock; new wave; punk
db59299a-f97e-35e2-b4de-8ee2ec91341c,Sally Oldfield,Water Bearer,1978,lush; progressive folk; soothing; british folk rock; female vocalist; natural; soft; new age; melodic; pastoral; spiritual; summer; progressive rock; nature; folk pop; singer-songwriter; calm; folk rock; ethereal; peaceful; aquatic; mellow; fantasy; meditative
41007ba6-9f25-3d26-b123-0a557c1089d0,Cass Elliot,Mama's Big Ones: The Best of Mama Cass,1973,rock; pop; folk rock; pop rock
66866407-f0e9-3942-9e4a-70af714f26f1,Jimmy Dawkins,All for Business,1973,chicago blues; blues
4b953e86-d2ec-3ff4-ac5f-2a5d234e4093,Dr. Buzzard’s Original Savannah Band,Dr. Buzzard’s Original Savannah Band,1976,disco; funk soul; latin disco
ae4bfc7c-a6b9-38ce-8c97-1bd5bc18c45d,Blue Cheer,Oh! Pleasant Hope,1971,hard rock; psychedelic rock; rock; folk rock; blues rock
b2de58c3-0cce-308c-bb76-3880fe9942d2,Blue Cheer,BC #5 The Original Human Being,1970,hard rock; psychedelic rock; rock; blues rock
9507550f-086d-3e51-bfdb-e0374c5a6535,Eric Gale,Forecast,1973,jazz
ca7c206e-e2d5-3561-988a-63e60dd58217,Chris LeDoux,Western Tunesmith,1979,country
5c1987dc-259d-36fa-9f23-2486e04151b2,Premiata Forneria Marconi,Live in U.S.A.,1974,jazz rock; progressive rock; art rock; pop / rock / metal; rock; jazz; classic rock
48599cd5-8def-3224-8e68-6551d2e2c19f,Joe Cocker,Mad Dogs & Englishmen,1970,british rhythm & blues; rock; pop; rhythm & blues; blue-eyed soul; blues rock
a00b576d-8073-331e-b49d-5fffbb3b2d4c,Luther Allison,Live in Paris,1979,blues
f6acb9fc-62d2-3228-9352-464762ebc8b4,George Duke,"I Love the Blues, She Heard My Cry",1975,jazz fusion
3bdb55e8-7dae-336c-8558-422f8e34ec24,Christine McVie,Christine Perfect,1970,rock
de99d073-f5f9-3dfc-b107-0b2f21f28cbb,James Gang,Greatest Hits,1973,rock; classic rock
950f8cdc-da7b-3cd1-8d98-1c73cf5432d9,Gil Scott‐Heron,Pieces of a Man,1971,soul jazz; poetry; rare groove a to z; jazz; spoken word; singer/songwriter; jazz-funk; soul
a758552c-b1cb-371f-acb3-f8a6014db0e5,Gil Scott‐Heron,Secrets,1978,jazz-funk; jazz
95d796bd-5720-316a-9931-a769c1c54e01,Gil Scott‐Heron,Bridges,1977,downtempo; jazzdance; disco; soul jazz; jazz; electronic; jazz-funk; soul
fe09043f-1041-318b-9dbb-a65ff9163b07,Bob Marley & The Wailers,Live at the Roxy,1976,reggae
dd4d838c-4d0f-3ca7-b76a-20b7e1bba0c0,Sweet,Sweet Fanny Adams,1974,hard rock; rock; bubblegum pop; glam rock; glam; classic rock
bc77c7e5-0897-367d-837a-917a662d3f5f,Cheech & Chong,Cheech & Chong,1971,should be public domain; comedy; non-music
a134d667-99f1-320d-b7bd-99c626b65eef,Elkie Brooks,Two Days Away,1977,pop; rock; soul
3e927426-94b4-3065-815a-875d9cbd6d55,Chet Atkins,Picks on the Hits,1972,country
689c0462-7308-346c-8a8f-89d6aad33351,Richard Wright,Wet Dream,1978,1–4 wochen; progressive rock; art rock; english; rock; offizielle charts; progressive; new age; classic rock
eb8c8e6c-b554-31d3-bae0-1c4ea64336d0,Black Sabbath,Never Say Die!,1978,70s; doom metal; traditional doom metal; heavy metal; album rock; ozzy; classic rock; metal; hard rock; british metal; blues rock
54d37b82-7b1d-3bd8-af48-c4d854b9ae36,B.B. King,Live in Japan,1971,blues; blues rock
f9c83a65-73c5-3955-a081-ba73e15a77bc,Caravan,Blind Dog at St. Dunstans,1976,progressive rock; canterbury scene; rock; pop rock
20fb1eb5-5e68-369c-8d8f-dbb55d4665b6,Freddie King,Freddie King (1934-1976),1977,rock; electric texas blues; r&b; blues; electric blues; blues rock
97cea76c-88d4-3d35-ad88-eed07bf9e8a0,Freddie King,My Feeling for the Blues,1970,blues; texas blues; electric blues
46ada75d-3a64-30bb-90f0-9dd62f68abc1,The Supremes,Touch,1971,soul
3ba5bd79-c8f0-3496-9384-c589303a61d8,Eddie Harris,The Best of Eddie Harris,1970,jazz
4084879c-4ade-3c06-8bf2-2a71b25487db,Franco Battiato,L’era del cinghiale bianco,1979,rock; pop rock
28f36e0d-2adc-3eb9-b010-8f5eee1b0ea1,Fairport Convention,Nine,1973,folk rock; folk; rock
bd2c12c2-e3ad-3859-8d63-c545024b4675,Jim Capaldi,Short Cut Draw Blood,1975,rock; soft rock
05a75869-4dc9-3ecd-a599-81a92a360e30,John Hiatt,Overcoats,1975,rock
36134b5b-69c6-313e-8bbf-dfec07a50548,John Hiatt,Slug Line,1979,rock; rock and roll
a323f028-9a93-36af-ae53-c72c2d8fa3f2,Judas Priest,Rocka Rolla,1974,metal; hard rock; rock; new wave of british heavy metal; hair metal; british metal; heavy metal
7b3600e2-d391-3b87-b370-8e98ebedf289,Terry Reid,River,1973,rock; classic pop and rock; folk rock; classic rock; blues rock
d9b63466-c35a-32f3-a878-c3d747412a55,Slade,Play It Loud,1970,rock
7bdd3c01-21c7-3d36-9782-bfad0971ae03,Merle Haggard,"A Tribute to the Best Damn Fiddle Player in the World: Or, My Salute to Bob Wills",1970,country; western swing revival; traditional country; western swing
91f8fe8f-d854-3257-b6a0-d93bf634c7f6,The Supremes,Right On,1970,soul
a4c59182-3e52-32c4-bf95-93fc9a91f7dd,Johann Sebastian Bach,Violin Concertos,1972,concerto; baroque; classical
2b7b92ad-313c-3589-a2f0-f87e5ba18f9f,Leon Russell,Carney,1972,rock; pop
4683c6ee-6863-38be-b086-ef76b357fcfd,Rare Earth,Ecology,1970,psychedelic rock; pop/rock; rock; r&b; pop; soul; blue-eyed soul; funk
2e8dd08f-0587-3c50-a924-83208afca25b,Tom Newman,Fine Old Tom,1975,rock; art rock
f7fce06d-dd19-3e54-885f-401dab08db9f,The Incredible String Band,I Looked Up,1970,psychedelic rock; psychedelic folk; folk; rock; folk rock
a443bc31-0fa4-306a-a68d-fd904afdd1c6,Poco,Poco,1970,rock; country rock
89ba3abb-8be0-3f9c-a57c-59fbd2f5c9c4,Leo Kottke,The Best,1976,guitar
3c0a1d4a-dcfb-36a4-9159-19c5a549445c,Lee “Scratch” Perry,Roast Fish Collie Weed & Corn Bread,1978,dub; reggae
04192ee8-210f-333a-9e7e-c8365e82b796,Amii Stewart,Light My Fire,1979,downtempo; disco; electronic
89d2ed09-9994-3f58-a70f-f72f6f520214,Gasolin',Efter endnu en dag,1976,jazz; pop; rock
c0258d31-690a-36a2-9a08-0f60f63d2ae3,Gasolin',Gør det noget,1977,rock; hard rock
6a78a26a-6061-3f22-a484-7a78b72f43ef,Alvin Lee,Rocket Fuel,1978,hard rock; rock; blues rock
37b1b7eb-0db7-3006-b65e-93a94a317105,Loudon Wainwright III,Unrequited,1975,folk
3d2cbfd3-f0b2-368e-a97b-365d6ce25cc7,Gasolin',Stakkels Jim,1974,rock; rock and roll
f117bf2c-53c1-31a4-961f-66a3d988122d,Bob Marley & The Wailers,One Love Peace Concert '78,1978,rocksteady; roots reggae; ska; reggae
3b39434a-4235-36ff-99d0-726858679ee4,冨田勲,Kosmos,1977,modern classical; electronic; ambient
cb678be8-3bba-3621-becb-42a4debebd57,Сергей Васильевич Рахманинов,Rachmaninoff: Piano Concerto no. 2 / Grieg: Piano Concerto,1977,classical
5362d5ab-f1b1-3cf4-a642-91ab0d54c1fa,Be Bop Deluxe,Drastic Plastic,1978,art rock; rock; rock and roll; pop rock
c5e7f106-2f4a-31c1-8d1a-12c95edd8bad,Space Art,Space Art,1977,synth-pop; ambient; experimental; pop; electronic; minimal
d4e71ed8-a7fe-3a44-9047-317ef789fd24,Lou Reed,Rock n Roll Animal,1974,hard rock; art rock; rock; glam rock; proto-punk
eff13f8a-e952-37e0-aee1-27b61eb18470,Ten Years After,Alvin Lee and Company,1972,rock; blues rock
1a0d6371-5bf9-32a6-a688-d9faae291967,Gregorio Allegri,The World of King’s,1972,baroque; renaissance; classical
83ffbc61-c223-3de2-bdbf-fa6fcf6b0880,Arlo Guthrie,Arlo Guthrie,1974,country; folk rock; folk
2c04157b-3213-34ba-b21c-3865facf20ac,Bad Company,Straight Shooter,1975,hard rock; rock; classic rock; pop; album rock; aor; classic hard rock; blues rock
6e001b19-0ad5-3ec0-b680-80fb0c10085c,Jonathan Edwards,Jonathan Edwards,1971,folk rock; folk; rock
7378d3cf-a3a9-3fe3-825b-70d6f0230250,John Denver,"Poems, Prayers & Promises",1971,country; psychedelic; soft rock; country rock; am pop; folk-rock; pop/rock; folk; rock; singer/songwriter
b4090c13-2680-3cf3-adfb-22fdc6e02cce,REO Speedwagon,Lost in a Dream,1974,hard rock; rock; classic rock; arena rock; aor; blues rock
975f7522-289d-3606-9f80-2d3d41716cfa,Three Dog Night,Seven Separate Fools,1972,pop; am pop; rock; reggae
1330626a-d9f1-34d2-96a0-a106ab8ec278,Goddo,Goddo,1977,hard rock; rock; classic rock
66869d08-2d8a-36fd-913a-12680c9a1a9b,April Wine,Forever for Now,1977,rock; classic rock; pop rock
b0b47096-b19a-3c11-9002-4a31c34d4f3f,Ange,Le Cimetière des arlequins,1973,prog rock; progressive rock; rock; pop; space rock
68dfa5cd-f9eb-3deb-83c7-95f72704f4fb,Jim Croce,You Don’t Mess Around With Jim,1972,folk rock; rock; singer songwriter; pop rock
8532a251-ef6f-3837-bf2a-ef9743b494ca,Peter Green,In the Skies,1979,soft rock; rock; pop; classic rock; blues rock
ae424dab-fdf9-3e85-ae7d-dd18b5c5d167,Johnny Mandel,M*A*S*H,1970,r&b; non-music
db131383-472e-340c-a471-18c7e3188a26,Dexter Gordon,Sophisticated Giant,1977,jazz
7f973c83-4d76-3a69-81d6-8f9fa2be9af3,Richard “Groove” Holmes,Comin’ On Home,1971,rare groove a to z; jazz; electronic
3e0381e9-56e2-36ea-8d7b-5b024be09594,Thin Lizzy,Nightlife,1974,metal; hard rock; rock; heavy metal; classic rock; album rock
42fb29f2-728b-3dbb-85cf-70468d7b8a24,Hawkwind,Space Ritual,1973,hard rock; space ambient; psychedelic rock; rock; poetry; acid rock; heavy psych; space rock
b67dfd25-8a35-3f14-b1e7-e9c1910590c9,Tim Buckley,Look at the Fool,1974,folk; rock; folk rock; soul; funk
d563a202-d242-3906-80fe-31e66fb948ba,Thin Lizzy,Shades of a Blue Orphanage,1972,hard rock; rock; album rock; classic rock; blues rock
0a62fbfc-7f7f-3035-8108-c48e3a49466b,Ten Years After,Cricklewood Green,1970,rock; blues rock
8ae9286c-039a-32fd-9776-6e394b9a49dc,Tom Robinson Band,TRB Two,1979,new wave; rock; pop rock
c9d4a138-fd56-3173-92dd-b7c48ede65ee,10cc,Bloody Tourists,1978,soft rock; album rock; reggae; art rock; rock; pop reggae; contemporary pop/rock; pop; progressive pop; art pop; pop rock
d6f389dd-8101-322f-a3e7-2e4a3230299d,Joan Armatrading,Back to the Night,1974,rock; pop; folk rock; soul
06574d6a-3523-3763-90eb-49b53e30527f,Gilberto Gil,Gil e Jorge,1975,jazz; mpb; latin
39365b35-845f-334c-9d8f-f0eaeb15a384,REO Speedwagon,R.E.O./T.W.O.,1972,hard rock; rock; classic rock; should be public domain
f6f907c6-d263-3a40-acd9-c771165df2db,Bay City Rollers,Greatest Hits,1977,power pop; pop/rock; rock; contemporary pop/rock; pop; am pop; pop rock
e3252aae-e9f2-3ffd-8ae1-8da41ab2c5f0,Linda Ronstadt,Different Drum,1974,country; rock; country rock; folk rock; oldies
a7305321-d4e8-3a81-be61-665dc3bb1dbf,Tangerine Dream,Electronic Meditation,1970,avant-garde; rock; ambient; experimental; electronic; krautrock
b9961ea6-6b95-395e-aff4-5779896aa392,Iggy and The Stooges,Metallic ’KO,1976,hard rock; rock; rock and roll; proto-punk; punk rock; punk
98e7d114-e93e-397f-80d0-8cb04e15267c,John Williams,The Eiger Sanction,1975,jazz; score; classical
e51e9779-2edc-3b39-959c-299fdb5ed940,Black Sabbath,Master of Reality,1971,70s; doom metal; traditional doom metal; heavy metal; ozzy; classic rock; metal; hard rock; rock
b942d083-99f2-3353-827f-7cbf491b4b74,Queen,We Are the Champions,1977,rock; ballad; aor classic rock; pop; arena rock; classic rock; pop rock
273e64b0-0726-3200-af21-5bc27e8ef53a,Steve Winwood,Steve Winwood,1977,rock; pop; funk rock; soul; blue-eyed soul; pop rock
838e6c8b-f505-39b1-ae74-fac95c32bd70,Godley & Creme,L,1978,art rock; rock; zolo; pop; pop rock
d982b435-2646-3fd9-9ce7-439bdcd74c22,Point Blank,Point Blank,1976,hard rock; rock; southern rock; blues; blues rock
227c6452-7eae-39b3-aadc-2026a514da94,Little River Band,Sleeper Catcher,1978,adult contemporary; rock; pop rock
66f1790b-a659-3331-9f09-968c47000ff8,Lighthouse,One Fine Morning,1971,jazz rock; psychedelic rock; rock
11798336-78c6-3264-87e8-6d4dce90a6fd,Socrates Drank the Conium,Socrates Drank the Conium,1971,hard rock; psychedelic rock
285d9ee4-1c93-3aa2-9778-4b0bca486bc9,Rick Derringer,All American Boy,1973,hard rock; rock & roll; rock; glam rock; southern rock; pop
0dabddc9-10ef-329f-9124-5b84408525bb,Lighthouse,Sunny Days,1972,jazz rock; jazz; rock
2b095e82-83a5-3abb-9154-33a29bd735d9,War,Galaxy,1977,disco; soul; funk
a774bcb1-682e-35ab-aac4-47a28534626c,Bryan Ferry,These Foolish Things,1973,rock; glam rock; 361; glam; jazz; rock music; pop rock
e3b82e3f-b3cf-3665-8f78-0699456c63a5,Rick Wakeman,No Earthly Connection,1976,progressive rock; art rock; rock; symphonic rock
227ef7b6-9251-3a41-8b2c-071e50523081,Nitty Gritty Dirt Band,Stars & Stripes Forever,1974,country; bluegrass; folk; rock; country rock; _tidy; folk rock; classic rock
6dfb4716-4168-3cc4-a5e9-de0ab29bc8a1,Brinsley Schwarz,Brinsley Schwarz,1970,rock
2777198e-34fa-35f7-9005-61cd462b8486,Pekka Pohjola,Visitation,1979,jazz rock; progressive rock; rock; jazz
30458798-adb7-37eb-9014-5e76af5d4a5a,Blondie,Union City Blue,1979,rock; electronic
b9e23f19-0b6b-3461-b6ff-a8e30c9f3b68,Brinsley Schwarz,Please Don’t Ever Change,1973,rock; pub rock
131c74f6-f207-3e9b-9a84-0dc45df40552,Fela Kuti,Vol. 1 & 2,1977,afrobeat; jazz
4c7412bc-cf90-33f9-a1ae-911bdcf2bc6f,UFO,Phenomenon,1974,hard rock; blues rock; rock; classic rock; space rock
78e4eae1-55fd-3b8b-99b2-5b52cf9d8003,Paul Butterfield,Put It in Your Ear,1976,blues; blues rock
6892a294-4178-3886-a2a5-22de90a674e7,Camilo Sesto,Jesucristo Superstar,1975,rock; rock opera
13e19a01-ec68-3445-8737-a19d32d65298,Maxime Le Forestier,Maxime Le Forestier,1972,pop
45ce8e7b-adf6-3c5d-93c1-ae810781394e,10cc,Greatest Hits 1972–1978,1979,art rock; rock; classic rock; pop rock
adce436c-7778-3396-b7b0-f48f36941068,Bernard Lavilliers,15e round,1977,jazz rock; rock; jazz; pop; chanson française
02cabda8-fc43-3d4a-b38d-c2d989cb556c,War,All Day Music,1971,brown-eyed soul; funk soul; rhythm and blues; r&b; soul; funk
831134fb-1aa2-30f8-9045-469c3df17daa,The Beach Boys,M.I.U. Album,1978,rock & roll; sunshine pop; soft rock; rock; pop; folk rock; pop rock
a34ff636-b176-3aac-8311-711026339503,Steppenwolf,Hour of the Wolf,1975,rock & roll; rock and roll; heavy metal; pop-metal; classic rock; hard rock; pop/rock; rock; acid rock; garage rock; psychedelic/garage
421b4746-181e-3b5a-8a2c-28a45a40da71,Sun Ra,Monorails and Satellites,1973,jazz
39e2d8ea-aca4-37bd-bdcc-6b0427b4df75,Gene Vincent,20 Rock 'n' Roll Hits,1979,rock & roll
90ba7bc4-fc5e-3103-b539-97070e1ddc38,Whitesnake,Trouble,1978,hard rock; rock; heavy metal; classic rock; blues rock
89763884-0cee-385a-8f5f-c29a3981b143,Henry Mancini,The Cop Show Themes,1976,easy listening; soul jazz; check it; jazz; jazz-funk
c794abf5-772b-3de9-bb20-9e2cfbaf0764,Montrose,Jump on It,1976,hard rock; pop / rock / metal; rock; arena rock; classic rock
6f33af78-9606-39bf-ae4c-8cdc4b5eb5d7,Trooper,Flying Colors,1979,rock
698bddf8-a087-325f-a0b0-7b0a2dc83631,Otis Spann,Walking the Blues,1972,piano blues; blues
116d14eb-3816-3fec-949f-2fb94787bac0,Lynyrd Skynyrd,One More From the Road,1976,hard rock; rock; southern rock; blues rock
9e74407e-513d-3c5b-b7de-515dec92c194,Premiata Forneria Marconi,Jet Lag,1977,jazz rock; progressive rock; art rock; rock; jazz
f318a78c-d31b-3aaa-825e-6eebb38def94,Premiata Forneria Marconi,Chocolate Kings,1975,progressive rock; art rock; rock; classic rock
01e64792-4520-3d93-9bfb-5b1b1e99ebb3,Joe Sample,Rainbow Seeker,1978,jazz; jazz-funk; smooth jazz
c31116b3-3b75-354e-ad56-714365b52ec9,Eddy Mitchell,La Dernière Séance,1977,rock; french pop
99b2c956-267a-3b75-ad8d-089b6cc73dc9,Björn Afzelius,Vem är det som är rädd?,1974,rock
68f1ae38-c7a1-3c38-a844-2698289f194a,Eddy Mitchell,Après minuit,1978,country; rock; country blues; rock and roll; french pop; pop; blues
692aa734-ce40-39af-9d31-b5206b1da3db,Manfred Mann’s Earth Band,Manfred Mann’s Earth Band,1972,progressive rock; pop/rock; rock; pop rock
f31789cc-985b-3d32-86ca-6c7e33349be9,Michel Jonasz,Michel Jonasz,1974,chanson; pop; blues
c8660e15-82f2-334a-abfd-99f8311fcafe,Skids,Scared to Dance,1979,rock; alternative rock; new wave; electronic; punk rock; punk
be93c774-4464-3d6d-991d-b26861d3312e,Grant Green,Green Is Beautiful,1970,rare groove a to z; jazz; soul jazz; jazz-funk
da577841-8edc-3e83-af0c-0301ff7c5f14,Silvio Rodríguez,Mujeres,1978,singer-songwriter; latin; nueva trova; trova
83e32d60-207c-3f73-828e-d166c95f6293,Ryan’s Fancy,Dark Island,1971,celtic; folk
a1188986-8bad-34ea-bbcd-013310d75e8e,Ryan’s Fancy,An Irish Night at The Black Knight Lounge,1971,celtic; folk
